"N" "nteeth" "ntime" "truealpha0" "truealpha1" "truealpha2" "truealpha3" "truebeta0" "truebeta1" "truebeta2" "truebeta3" "truenu" "truetau" "truerho" "prob_dropout" "variable" "value" "truth" "var"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.565561044460127 "rrzcwbeta3relbias" 0.327156272346176 "0" "alpha3-2"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.466809116809117 "ccbeta3relbias" -0.269966106630214 "0" "alpha30"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.308209582516111 "rrzcwbeta3relbias" 0.0810916545807101 "-1.5" "alpha30"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.303317535545024 "rrzcwbeta3relbias" 0.33128089574794 "-2" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.478824546240277 "bbdcwbeta3relbias" -0.847304477411773 "-0.5" "alpha3-2"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.469865418373318 "cwbeta3relbias" -0.241313731944856 "0" "alpha30"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.363622996618144 "cwbeta3relbias" -0.227338138284008 "-2" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.570486744283911 "cwbeta3relbias" 0.253429906894224 "0" "alpha3-2"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.399885583524027 "bbdcwbeta3relbias" -0.343528215488088 "-1" "alpha3-2"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.325782997762864 "rrzcwbeta3relbias" -0.418323829272098 "-1" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.322603317402305 "bbdcwbeta3relbias" -0.800925977607695 "-1" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.508851499634236 "ccbeta3relbias" 0.128479951377528 "0" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.473162797575041 "ccbeta3relbias" 0.455841358709132 "-0.5" "alpha3-2"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.32618945563652 "ccbeta3relbias" 0.521404026381876 "-2" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.385289957567185 "rrzcwbeta3relbias" 0.381586851094386 "-1.5" "alpha3-2"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.325277224907592 "rrzcwbeta3relbias" -0.291948445968786 "-2" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.50028019052956 "bbdcwbeta3relbias" -0.597706832747216 "0" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.321787870077609 "rrzcwbeta3relbias" 0.10323094358993 "-1.5" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.316289466331378 "rrzcwbeta3relbias" 0.258324862522134 "-1.5" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.493085566119274 "rrzcwbeta3relbias" -1.20110716248259 "0" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.472475795297372 "cwbeta3relbias" -0.76194146347294 "0" "alpha30"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.335112521638777 "rrzcwbeta3relbias" 0.55685773824382 "-2" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.292378355102627 "ccbeta3relbias" 0.161763149819468 "-2" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.481587210962033 "bbdcwbeta3relbias" 0.399545550909032 "0" "alpha30"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.488610478359909 "rrzcwbeta3relbias" -0.069726200474348 "-0.5" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.333805009197679 "cwbeta3relbias" 0.0420176263882841 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.402072538860104 "ccbeta3relbias" 0.214705722366502 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.339303482587065 "rrzcwbeta3relbias" -0.58334206343855 "-2" "alpha3-2"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.480011341083073 "cwbeta3relbias" -0.166435190064442 "-0.5" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.366189193022266 "cwbeta3relbias" -1.14048781160368 "-2" "alpha3-2"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.427056827820187 "rrzcwbeta3relbias" 0.199538807973906 "-1" "alpha3-2"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.461505922165821 "cwbeta3relbias" 0.357426098729406 "-0.5" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.384958939634058 "ccbeta3relbias" -0.569571304117508 "-0.5" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.33371741322195 "rrzcwbeta3relbias" 0.281817135243792 "-1" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.476137001684447 "rrzcwbeta3relbias" 0.525152666178772 "0" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.32943692088382 "rrzcwbeta3relbias" 0.58462511240855 "-1" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.401240802193046 "ccbeta3relbias" 0.338636794090242 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.303733602421796 "rrzcwbeta3relbias" -0.282892380020096 "-2" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.33486750348675 "ccbeta3relbias" -0.639930629275312 "-1" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.304878048780488 "cwbeta3relbias" -0.272167103354812 "-1.5" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.288334766408713 "ccbeta3relbias" -0.765922206145242 "-2" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.466790458505928 "ccbeta3relbias" -0.104075118767664 "-0.5" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.417452498240676 "bbdcwbeta3relbias" 0.34333991790092 "-0.5" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.563139453398739 "cwbeta3relbias" 0.385881015083528 "0" "alpha3-2"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.49137316412377 "bbdcwbeta3relbias" 1.2175743758709 "0" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.311229000884173 "bbdcwbeta3relbias" -0.501652514960018 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.313298694003651 "rrzcwbeta3relbias" 0.16734390095695 "-1.5" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.493864155251142 "bbdcwbeta3relbias" -0.13529385584756 "0" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.386220697541452 "rrzcwbeta3relbias" -0.372041813490624 "-0.5" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.328968196862858 "bbdcwbeta3relbias" -0.386018815723004 "-1" "alpha30"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.353679653679654 "rrzcwbeta3relbias" -0.788496387052326 "-2" "alpha3-2"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.478224338327965 "ccbeta3relbias" -0.214263422923494 "0" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.311132922041503 "rrzcwbeta3relbias" 0.415569327442842 "-1.5" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.327950134579969 "ccbeta3relbias" -0.766072625393886 "-2" "alpha30"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.437613019891501 "cwbeta3relbias" -0.365771733847868 "-1" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.350050585344703 "ccbeta3relbias" -0.395127311183258 "-2" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.308031272210377 "rrzcwbeta3relbias" 0.260666041408944 "-2" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.41620547750816 "ccbeta3relbias" -0.253436442925432 "-0.5" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.378975895022108 "rrzcwbeta3relbias" 0.21922527175855 "-0.5" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.476257772752968 "bbdcwbeta3relbias" 0.756507017536448 "0" "alpha30"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.31451501314515 "cwbeta3relbias" -0.149878259210312 "-1.5" "alpha3-1"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.414826276550851 "cwbeta3relbias" -0.336471248929546 "-1" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.546451159522136 "bbdcwbeta3relbias" -0.931938605482271 "0" "alpha3-2"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.386676217765043 "bbdcwbeta3relbias" -0.009361357881294 "-1.5" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.402903811252269 "rrzcwbeta3relbias" 0.221968405921064 "-0.5" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.576139258420606 "bbdcwbeta3relbias" -0.090466812027476 "0" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.559538872486996 "bbdcwbeta3relbias" 0.0929182667789901 "0" "alpha3-2"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.371749324996447 "bbdcwbeta3relbias" -0.064841609489512 "-0.5" "alpha30"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.554307116104869 "cwbeta3relbias" 0.643886544310074 "0" "alpha3-2"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.319199761122723 "ccbeta3relbias" -0.809914843606135 "-1.5" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.336497591385662 "cwbeta3relbias" 0.153987330174936 "-1" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.503453136011276 "rrzcwbeta3relbias" 0.734273427130212 "0" "alpha3-1"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.474781628627782 "cwbeta3relbias" -0.138483250367988 "-0.5" "alpha3-2"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.432936946902655 "rrzcwbeta3relbias" 0.564526329739976 "-1" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.345975680370585 "ccbeta3relbias" 0.510734924714506 "-1" "alpha3-1"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.439013902823563 "cwbeta3relbias" 0.689780011911734 "-1" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.383442265795207 "ccbeta3relbias" -0.8432739291487 "-2" "alpha3-2"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.332868108862526 "bbdcwbeta3relbias" 1.12824094483402 "-1" "alpha30"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.415968813167774 "rrzcwbeta3relbias" 0.11812338897377 "-1" "alpha3-2"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.460482103725347 "ccbeta3relbias" -0.23217465525937 "0" "alpha30"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.372447552447552 "cwbeta3relbias" -0.085253785176816 "-0.5" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.474549613954818 "cwbeta3relbias" 0.29677477303332 "0" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.328077535078837 "cwbeta3relbias" -0.536427555593662 "-2" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.414640922350326 "rrzcwbeta3relbias" -0.627338249476592 "-0.5" "alpha3-1"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.448357153381465 "ccbeta3relbias" 0.261979550230354 "-1" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.401153792036021 "bbdcwbeta3relbias" 0.285093554601482 "-0.5" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.510233705907969 "ccbeta3relbias" 0.294765033554302 "0" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.373230726947918 "ccbeta3relbias" -0.095750411551228 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.371290746966818 "ccbeta3relbias" -0.559593904476186 "-2" "alpha3-2"
500 28 6 2 "-1" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.414017341040462 "bbdcwbeta3relbias" -0.072842166391668 "-1" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.29304286718201 "rrzcwbeta3relbias" -0.350971538887548 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.381428364479212 "rrzcwbeta3relbias" -0.223528040825356 "-1.5" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.314641288433382 "cwbeta3relbias" -0.395104437506956 "-2" "alpha3-1"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.479553903345725 "cwbeta3relbias" 0.179193431286594 "0" "alpha30"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.34822061534099 "rrzcwbeta3relbias" -0.15597005147079 "-2" "alpha3-2"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.385615491009682 "cwbeta3relbias" 0.428837763722736 "-1.5" "alpha3-2"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.333010112203906 "ccbeta3relbias" 0.212214120245414 "-1" "alpha30"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.376870940412313 "ccbeta3relbias" 0.198017018463774 "-0.5" "alpha30"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.313708387847071 "cwbeta3relbias" 0.445761013370308 "-1.5" "alpha30"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.383309143686502 "ccbeta3relbias" -0.275867826250456 "-0.5" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.472974870138986 "ccbeta3relbias" -0.175920717925698 "0" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.352754999280679 "cwbeta3relbias" -0.36019166587047 "-1.5" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.568220823798627 "ccbeta3relbias" -0.51664295236835 "0" "alpha3-2"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.562758817649579 "rrzcwbeta3relbias" 0.288846916981138 "0" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.329615170105968 "bbdcwbeta3relbias" -0.703963065060428 "-1" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.550218340611354 "ccbeta3relbias" -0.39664274510361 "0" "alpha3-2"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.489603303347589 "ccbeta3relbias" 0.222990223003512 "0" "alpha3-1"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.390181611804767 "rrzcwbeta3relbias" 0.148855853282728 "-0.5" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.376227758007117 "rrzcwbeta3relbias" -0.500370905232668 "-0.5" "alpha30"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.37774607703281 "bbdcwbeta3relbias" -0.188737167918026 "-0.5" "alpha30"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.285362517099863 "cwbeta3relbias" -0.930052957309264 "-2" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.330893118594436 "cwbeta3relbias" 0.66725453378056 "-1" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.329611307420495 "ccbeta3relbias" -0.526227777767518 "-1" "alpha30"
500 28 6 2 "0" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.461916807195053 "cwbeta3relbias" -0.396768350895198 "0" "alpha30"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.314173457508731 "ccbeta3relbias" -0.449373682848766 "-1.5" "alpha30"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.307978267086074 "rrzcwbeta3relbias" 0.223083447030166 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.321499292786421 "cwbeta3relbias" -0.365734518236674 "-1.5" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.397846332945285 "rrzcwbeta3relbias" -0.298118501620524 "-0.5" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.34000852151683 "bbdcwbeta3relbias" 0.157301185118878 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.374370453273643 "cwbeta3relbias" -0.3484937082836 "-0.5" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.333145195428249 "ccbeta3relbias" -0.562263390205808 "-2" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.401148942132549 "ccbeta3relbias" -0.224600184045976 "-0.5" "alpha3-1"
500 28 6 2 "0" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.552612843514168 "rrzcwbeta3relbias" -0.456255299091518 "0" "alpha3-2"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.382790567097136 "ccbeta3relbias" 0.138855666601318 "-0.5" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.384750991626267 "cwbeta3relbias" -0.458405021934754 "-1.5" "alpha3-2"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.323550262299731 "bbdcwbeta3relbias" -0.86679675604842 "-2" "alpha30"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.311894396854374 "rrzcwbeta3relbias" 0.126140303533818 "-1.5" "alpha30"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.341368919500646 "cwbeta3relbias" -0.596794140303844 "-2" "alpha30"
500 28 6 2 "-0.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.495378151260504 "ccbeta3relbias" -0.56009990816368 "-0.5" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.341179767409276 "ccbeta3relbias" -0.252162512352422 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.384496776002243 "rrzcwbeta3relbias" 0.203495110552778 "-0.5" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.363688677888074 "cwbeta3relbias" -0.069017056943472 "-1.5" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.392210405288876 "cwbeta3relbias" -0.3142848268171 "-0.5" "alpha3-1"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.379623069292901 "bbdcwbeta3relbias" 0.0991898262225499 "-1.5" "alpha3-2"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.293267186392629 "cwbeta3relbias" -0.212903618841422 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.306953405017921 "cwbeta3relbias" 0.468976455883912 "-1.5" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.340623213264723 "rrzcwbeta3relbias" -0.126833429745426 "-2" "alpha30"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.3827546955037 "bbdcwbeta3relbias" -0.587979540093858 "-1.5" "alpha3-2"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.33710407239819 "cwbeta3relbias" -0.16539394968846 "-2" "alpha3-2"
500 28 6 2 "-1.5" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.372306409008758 "bbdcwbeta3relbias" -0.0303800751694659 "-1.5" "alpha3-2"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.316128088901886 "bbdcwbeta3relbias" -0.158520063661752 "-1.5" "alpha30"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.341220068415051 "bbdcwbeta3relbias" -1.33934227731634 "-2" "alpha3-2"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.332434733257662 "rrzcwbeta3relbias" 0.543750509276906 "-1" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.300358937544867 "rrzcwbeta3relbias" 0.83876630212973 "-2" "alpha3-1"
500 28 6 2 "-1.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.32423454650491 "cwbeta3relbias" -0.181947236578512 "-1.5" "alpha30"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.383287789443406 "bbdcwbeta3relbias" -0.08978488257495 "-0.5" "alpha30"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.304537767756483 "ccbeta3relbias" -0.593869489066468 "-2" "alpha3-1"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.330586874819312 "ccbeta3relbias" -0.283994606375664 "-1" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.482919254658385 "cwbeta3relbias" -1.04788755476542 "0" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.289311695579183 "cwbeta3relbias" -0.930488417193119 "-2" "alpha3-1"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.483352305065452 "ccbeta3relbias" 0.71137190449708 "0" "alpha3-1"
500 28 6 2 "-2" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.332892610547965 "rrzcwbeta3relbias" 1.39347410268046 "-2" "alpha30"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.396069430497776 "cwbeta3relbias" -0.383778330618136 "-0.5" "alpha3-1"
500 28 6 2 "-2" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.295434969853574 "bbdcwbeta3relbias" 0.191805165730792 "-2" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.340237108984431 "rrzcwbeta3relbias" 0.017681577653766 "-1" "alpha3-1"
500 28 6 2 "-0.5" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.382066826448611 "cwbeta3relbias" -0.218942306268328 "-0.5" "alpha30"
500 28 6 2 "-1" 0 0 -3 1 1.5 0.5 0.5 0.4 0.4 0.343211283658641 "rrzcwbeta3relbias" 0.442683277122786 "-1" "alpha30"
500 28 6 2 "0" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.492190739460954 "bbdcwbeta3relbias" -0.062455688044638 "0" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.340630851217053 "cwbeta3relbias" -0.358077592142852 "-1" "alpha3-1"
500 28 6 2 "-2" 0 -2 -3 1 1.5 0.5 0.5 0.4 0.4 0.366438356164384 "bbdcwbeta3relbias" -0.00857209757258404 "-2" "alpha3-2"
500 28 6 2 "-0.5" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.391786272559329 "cwbeta3relbias" 0.371916447616978 "-0.5" "alpha3-1"
500 28 6 2 "-1" 0 -1 -3 1 1.5 0.5 0.5 0.4 0.4 0.330460169609342 "cwbeta3relbias" 0.630539134016656 "-1" "alpha3-1"
